subcode,run,exptype,sure_bet,prob_bet,choice,prob,type
30,5,3,14,47,-1,0.55,1
30,5,3,20,24,1,0.55,1
30,5,3,7,17,-1,0.55,1
30,5,3,28,56,-1,0.55,1
30,5,3,5,10,-1,0.55,1
30,5,3,5,8,-1,0.55,1
30,5,3,10,20,-1,0.55,1
30,5,3,14,47,-1,0.55,1
30,5,3,10,14,1,0.55,1
30,5,3,20,34,1,0.55,1
30,5,3,28,67,-1,0.55,1
30,5,3,10,11,1,0.55,1
30,5,3,28,40,1,0.55,1
30,5,3,28,56,2,0.55,1
30,5,3,28,94,-1,0.55,1
30,5,3,20,21,1,0.55,1
30,5,3,7,8,1,0.55,1
30,5,3,5,10,-1,0.55,1
30,5,3,20,57,-1,0.55,1
30,5,3,7,24,-1,0.55,1
30,5,3,10,24,-1,0.55,1
30,5,3,14,28,1,0.55,1
30,5,3,5,10,-1,0.55,1
30,5,3,7,20,-1,0.55,1
30,5,3,20,67,-1,0.55,1
30,5,3,14,20,1,0.55,1
30,5,3,14,20,-1,0.55,1
30,5,3,7,20,-1,0.55,1
31,1,3,14,17,1,0.55,1
31,1,3,20,40,1,0.55,1
31,1,3,10,12,1,0.55,1
31,1,3,5,10,1,0.55,1
31,1,3,5,20,1,0.55,1
31,1,3,28,47,1,0.55,1
31,1,3,7,12,1,0.55,1
31,1,3,10,11,1,0.55,1
31,1,3,20,48,-1,0.55,1
31,1,3,7,8,1,0.55,1
31,1,3,28,47,1,0.55,1
31,1,3,28,79,-1,0.55,1
31,1,3,14,17,1,0.55,1
31,1,3,10,24,1,0.55,1
31,1,3,5,17,1,0.55,1
31,1,3,20,48,1,0.55,1
31,1,3,5,7,1,0.55,1
31,1,3,14,40,1,0.55,1
31,1,3,20,57,-1,0.55,1
31,1,3,28,40,1,0.55,1
31,1,3,14,40,1,0.55,1
31,1,3,7,12,1,0.55,1
31,1,3,10,12,1,0.55,1
31,1,3,7,24,1,0.55,1
31,1,3,28,47,1,0.55,1
31,1,3,10,17,1,0.55,1
31,1,3,14,56,-1,0.55,1
31,1,3,14,20,1,0.55,1
31,1,3,28,56,1,0.55,1
31,1,3,10,40,-1,0.55,1
31,1,3,20,34,1,0.55,1
31,1,3,7,8,1,0.55,1
31,1,3,7,12,1,0.55,1
31,1,3,5,14,1,0.55,1
31,1,3,10,28,1,0.55,1
31,1,3,7,12,1,0.55,1
31,1,3,7,28,-1,0.55,1
31,1,3,5,7,1,0.55,1
31,1,3,10,20,1,0.55,1
31,1,3,20,22,1,0.55,1
31,1,3,5,17,1,0.55,1
31,1,3,28,33,1,0.55,1
31,1,3,5,20,1,0.55,1
31,1,3,28,79,-1,0.55,1
31,1,3,14,33,1,0.55,1
31,1,3,20,22,1,0.55,1
31,1,3,20,67,-1,0.55,1
31,1,3,14,56,-1,0.55,1
31,2,3,7,17,1,0.55,1
31,2,3,5,7,1,0.55,1
31,2,3,28,79,-1,0.55,1
31,2,3,10,24,1,0.55,1
31,2,3,5,12,1,0.55,1
31,2,3,7,14,1,0.55,1
31,2,3,20,48,1,0.55,1
31,2,3,20,24,1,0.55,1
31,2,3,14,24,-1,0.55,1
31,2,3,20,57,1,0.55,1
31,2,3,14,20,1,0.55,1
31,2,3,10,20,1,0.55,1
31,2,3,10,34,-1,0.55,1
31,2,3,28,94,-1,0.55,1
31,2,3,20,48,-1,0.55,1
31,2,3,28,79,-1,0.55,1
31,2,3,14,20,1,0.55,1
31,2,3,5,8,1,0.55,1
31,2,3,5,10,1,0.55,1
31,2,3,14,40,1,0.55,1
31,2,3,7,10,1,0.55,1
31,2,3,10,12,1,0.55,1
31,2,3,7,8,1,0.55,1
31,2,3,28,40,1,0.55,1
31,2,3,28,56,1,0.55,1
31,2,3,5,10,1,0.55,1
31,2,3,5,10,1,0.55,1
31,2,3,7,9,1,0.55,1
31,2,3,28,112,-1,0.55,1
31,2,3,28,79,-1,0.55,1
31,2,3,20,80,-1,0.55,1
31,2,3,7,9,1,0.55,1
31,2,3,7,10,1,0.55,1
31,2,3,20,40,-1,0.55,1
31,2,3,7,17,1,0.55,1
31,2,3,10,24,-1,0.55,1
31,2,3,14,15,1,0.55,1
31,2,3,28,29,1,0.55,1
31,2,3,14,56,-1,0.55,1
31,2,3,10,14,1,0.55,1
31,2,3,20,67,-1,0.55,1
31,2,3,20,40,1,0.55,1
31,2,3,10,34,-1,0.55,1
31,2,3,5,17,1,0.55,1
31,2,3,14,17,1,0.55,1
31,2,3,10,24,1,0.55,1
31,2,3,14,33,-1,0.55,1
31,2,3,5,7,1,0.55,1
31,3,3,10,17,1,0.55,1
31,3,3,5,7,1,0.55,1
31,3,3,7,10,1,0.55,1
31,3,3,5,14,1,0.55,1
31,3,3,14,47,-1,0.55,1
31,3,3,7,14,1,0.55,1
31,3,3,28,112,-1,0.55,1
31,3,3,20,28,1,0.55,1
31,3,3,14,47,1,0.55,1
31,3,3,20,67,-1,0.55,1
31,3,3,5,20,1,0.55,1
31,3,3,28,33,1,0.55,1
31,3,3,7,8,1,0.55,1
31,3,3,20,22,1,0.55,1
31,3,3,14,33,1,0.55,1
31,3,3,20,24,1,0.55,1
31,3,3,10,40,-1,0.55,1
31,3,3,14,16,1,0.55,1
31,3,3,28,94,-1,0.55,1
31,3,3,7,17,1,0.55,1
31,3,3,10,14,1,0.55,1
31,3,3,5,12,1,0.55,1
31,3,3,10,12,1,0.55,1
31,3,3,28,29,1,0.55,1
31,3,3,7,14,1,0.55,1
31,3,3,14,15,1,0.55,1
31,3,3,7,8,1,0.55,1
31,3,3,10,28,-1,0.55,1
31,3,3,5,10,1,0.55,1
31,3,3,20,24,1,0.55,1
31,3,3,28,67,-1,0.55,1
31,3,3,7,10,1,0.55,1
31,3,3,5,6,1,0.55,1
31,3,3,14,33,1,0.55,1
31,3,3,20,48,1,0.55,1
31,3,3,5,17,1,0.55,1
31,3,3,20,22,1,0.55,1
31,3,3,28,56,-1,0.55,1
31,3,3,7,8,1,0.55,1
31,3,3,10,40,-1,0.55,1
31,3,3,5,14,-1,0.55,1
31,3,3,10,24,1,0.55,1
31,3,3,10,34,1,0.55,1
31,3,3,20,28,1,0.55,1
31,3,3,14,17,1,0.55,1
31,3,3,28,67,1,0.55,1
31,3,3,28,40,1,0.55,1
31,3,3,14,33,1,0.55,1
31,4,3,5,12,1,0.55,1
31,4,3,5,10,1,0.55,1
31,4,3,7,20,1,0.55,1
31,4,3,7,24,1,0.55,1
31,4,3,28,112,-1,0.55,1
31,4,3,7,12,1,0.55,1
31,4,3,5,12,1,0.55,1
31,4,3,20,67,-1,0.55,1
31,4,3,10,20,1,0.55,1
31,4,3,14,24,1,0.55,1
31,4,3,28,112,-1,0.55,1
31,4,3,20,57,-1,0.55,1
31,4,3,10,12,1,0.55,1
31,4,3,20,80,-1,0.55,1
31,4,3,14,28,1,0.55,1
31,4,3,14,24,1,0.55,1
31,4,3,5,7,1,0.55,1
31,4,3,28,67,-1,0.55,1
31,4,3,14,28,1,0.55,1
31,4,3,10,14,1,0.55,1
31,4,3,10,28,1,0.55,1
31,4,3,28,112,-1,0.55,1
31,4,3,20,80,-1,0.55,1
31,4,3,7,28,1,0.55,1
31,4,3,5,12,1,0.55,1
31,4,3,5,10,1,0.55,1
31,4,3,7,20,1,0.55,1
31,4,3,7,24,1,0.55,1
31,4,3,28,112,-1,0.55,1
31,4,3,7,12,1,0.55,1
31,4,3,5,12,1,0.55,1
31,4,3,20,67,-1,0.55,1
31,4,3,10,20,-1,0.55,1
31,4,3,14,24,1,0.55,1
31,4,3,28,112,-1,0.55,1
31,4,3,20,57,-1,0.55,1
31,4,3,10,12,1,0.55,1
31,4,3,20,80,-1,0.55,1
31,4,3,14,28,1,0.55,1
31,4,3,14,24,1,0.55,1
31,4,3,5,7,1,0.55,1
31,4,3,28,67,-1,0.55,1
31,4,3,14,28,1,0.55,1
31,4,3,10,14,-1,0.55,1
31,4,3,10,28,-1,0.55,1
31,4,3,28,112,-1,0.55,1
31,4,3,20,80,-1,0.55,1
31,4,3,7,28,1,0.55,1
31,5,3,14,56,-1,0.55,1
31,5,3,28,47,1,0.55,1
31,5,3,20,34,1,0.55,1
31,5,3,10,20,1,0.55,1
31,5,3,14,56,-1,0.55,1
31,5,3,28,79,1,0.55,1
31,5,3,10,12,1,0.55,1
31,5,3,7,24,-1,0.55,1
31,5,3,20,28,1,0.55,1
31,5,3,20,34,-1,0.55,1
31,5,3,5,20,1,0.55,1
31,5,3,7,17,-1,0.55,1
31,5,3,28,67,-1,0.55,1
31,5,3,5,6,1,0.55,1
31,5,3,7,8,1,0.55,1
31,5,3,14,17,1,0.55,1
31,5,3,28,47,1,0.55,1
31,5,3,10,34,-1,0.55,1
31,5,3,7,12,1,0.55,1
31,5,3,14,20,-1,0.55,1
31,5,3,10,20,1,0.55,1
31,5,3,5,6,-1,0.55,1
31,5,3,5,7,1,0.55,1
31,5,3,20,24,1,0.55,1
31,5,3,5,10,-1,0.55,1
31,5,3,10,40,-1,0.55,1
31,5,3,14,15,1,0.55,1
31,5,3,14,24,-1,0.55,1
31,5,3,14,33,-1,0.55,1
31,5,3,10,14,1,0.55,1
31,5,3,28,94,-1,0.55,1
31,5,3,28,112,-1,0.55,1
31,5,3,28,56,1,0.55,1
31,5,3,20,28,1,0.55,1
31,5,3,5,17,1,0.55,1
31,5,3,5,17,-1,0.55,1
31,5,3,7,14,1,0.55,1
31,5,3,7,28,-1,0.55,1
31,5,3,7,17,-1,0.55,1
31,5,3,20,24,1,0.55,1
31,5,3,10,40,-1,0.55,1
31,5,3,14,28,1,0.55,1
31,5,3,20,28,1,0.55,1
31,5,3,20,80,-1,0.55,1
31,5,3,10,17,1,0.55,1
31,5,3,5,10,1,0.55,1
31,5,3,7,12,1,0.55,1
31,5,3,28,40,1,0.55,1
32,1,3,28,33,1,0.55,1
32,1,3,28,40,1,0.55,1
32,1,3,20,28,1,0.55,1
32,1,3,7,12,1,0.55,1
32,1,3,14,28,1,0.55,1
32,1,3,14,16,1,0.55,1
32,1,3,10,12,-1,0.55,1
32,1,3,5,14,-1,0.55,1
32,1,3,20,48,1,0.55,1
32,1,3,7,24,1,0.55,1
32,1,3,5,8,1,0.55,1
32,1,3,10,12,1,0.55,1
32,1,3,14,24,1,0.55,1
32,1,3,5,14,1,0.55,1
32,1,3,5,12,1,0.55,1
32,1,3,7,10,1,0.55,1
32,1,3,20,40,1,0.55,1
32,1,3,28,47,-1,0.55,1
32,1,3,28,47,1,0.55,1
32,1,3,10,20,-1,0.55,1
32,1,3,20,57,-1,0.55,1
32,1,3,14,20,1,0.55,1
32,1,3,10,40,-1,0.55,1
32,1,3,7,20,-1,0.55,1
32,1,3,28,33,1,0.55,1
32,1,3,28,40,1,0.55,1
32,1,3,20,28,1,0.55,1
32,1,3,7,12,-1,0.55,1
32,1,3,14,28,1,0.55,1
32,1,3,14,16,1,0.55,1
32,1,3,10,12,1,0.55,1
32,1,3,5,14,-1,0.55,1
32,1,3,20,48,-1,0.55,1
32,1,3,7,24,-1,0.55,1
32,1,3,5,8,-1,0.55,1
32,1,3,10,12,1,0.55,1
32,1,3,14,24,-1,0.55,1
32,1,3,5,14,-1,0.55,1
32,1,3,5,12,-1,0.55,1
32,1,3,7,10,-1,0.55,1
32,1,3,20,40,-1,0.55,1
32,1,3,28,47,-1,0.55,1
32,1,3,28,47,1,0.55,1
32,1,3,10,20,-1,0.55,1
32,1,3,20,57,1,0.55,1
32,1,3,14,20,-1,0.55,1
32,1,3,10,40,-1,0.55,1
32,1,3,7,20,-1,0.55,1
32,2,3,5,6,1,0.55,1
32,2,3,7,8,1,0.55,1
32,2,3,14,16,1,0.55,1
32,2,3,20,48,-1,0.55,1
32,2,3,10,12,1,0.55,1
32,2,3,5,8,1,0.55,1
32,2,3,28,47,1,0.55,1
32,2,3,10,40,-1,0.55,1
32,2,3,7,9,1,0.55,1
32,2,3,20,67,-1,0.55,1
32,2,3,14,28,1,0.55,1
32,2,3,5,20,-1,0.55,1
32,2,3,14,40,-1,0.55,1
32,2,3,5,8,1,0.55,1
32,2,3,20,57,-1,0.55,1
32,2,3,20,21,1,0.55,1
32,2,3,7,24,-1,0.55,1
32,2,3,10,40,-1,0.55,1
32,2,3,28,56,-1,0.55,1
32,2,3,28,94,-1,0.55,1
32,2,3,14,33,1,0.55,1
32,2,3,28,94,-1,0.55,1
32,2,3,7,17,1,0.55,1
32,2,3,10,34,1,0.55,1
32,2,3,5,6,1,0.55,1
32,2,3,7,8,1,0.55,1
32,2,3,14,16,1,0.55,1
32,2,3,20,48,-1,0.55,1
32,2,3,10,12,1,0.55,1
32,2,3,5,8,1,0.55,1
32,2,3,28,47,1,0.55,1
32,2,3,10,40,-1,0.55,1
32,2,3,7,9,1,0.55,1
32,2,3,20,67,-1,0.55,1
32,2,3,14,28,1,0.55,1
32,2,3,5,20,1,0.55,1
32,2,3,14,40,1,0.55,1
32,2,3,5,8,1,0.55,1
32,2,3,20,57,-1,0.55,1
32,2,3,20,21,1,0.55,1
32,2,3,7,24,1,0.55,1
32,2,3,10,40,-1,0.55,1
32,2,3,28,56,1,0.55,1
32,2,3,28,94,-1,0.55,1
32,2,3,14,33,1,0.55,1
32,2,3,28,94,-1,0.55,1
32,2,3,7,17,1,0.55,1
32,2,3,10,34,-1,0.55,1
32,3,3,20,24,1,0.55,1
32,3,3,7,28,-1,0.55,1
32,3,3,28,67,-1,0.55,1
32,3,3,14,17,1,0.55,1
32,3,3,28,112,-1,0.55,1
32,3,3,7,20,1,0.55,1
32,3,3,7,12,1,0.55,1
32,3,3,7,12,1,0.55,1
32,3,3,5,14,1,0.55,1
32,3,3,14,17,-1,0.55,1
32,3,3,20,48,-1,0.55,1
32,3,3,20,40,-1,0.55,1
32,3,3,20,21,1,0.55,1
32,3,3,10,40,-1,0.55,1
32,3,3,14,28,-1,0.55,1
32,3,3,10,17,1,0.55,1
32,3,3,28,56,-1,0.55,1
32,3,3,10,12,1,0.55,1
32,3,3,28,79,-1,0.55,1
32,3,3,5,10,1,0.55,1
32,3,3,10,12,1,0.55,1
32,3,3,5,10,1,0.55,1
32,3,3,14,17,1,0.55,1
32,3,3,5,7,1,0.55,1
32,3,3,20,24,1,0.55,1
32,3,3,7,28,-1,0.55,1
32,3,3,28,67,-1,0.55,1
32,3,3,14,17,1,0.55,1
32,3,3,28,112,-1,0.55,1
32,3,3,7,20,1,0.55,1
32,3,3,7,12,1,0.55,1
32,3,3,7,12,1,0.55,1
32,3,3,5,14,-1,0.55,1
32,3,3,14,17,1,0.55,1
32,3,3,20,48,-1,0.55,1
32,3,3,20,40,1,0.55,1
32,3,3,20,21,1,0.55,1
32,3,3,10,40,-1,0.55,1
32,3,3,14,28,-1,0.55,1
32,3,3,10,17,1,0.55,1
32,3,3,28,56,1,0.55,1
32,3,3,10,12,1,0.55,1
32,3,3,28,79,-1,0.55,1
32,3,3,5,10,1,0.55,1
32,3,3,10,12,1,0.55,1
32,3,3,5,10,-1,0.55,1
32,3,3,14,17,1,0.55,1
32,3,3,5,7,1,0.55,1
32,4,3,7,28,1,0.55,1
32,4,3,10,12,1,0.55,1
32,4,3,5,10,1,0.55,1
32,4,3,20,28,1,0.55,1
32,4,3,20,40,1,0.55,1
32,4,3,14,40,-1,0.55,1
32,4,3,14,20,1,0.55,1
32,4,3,5,20,-1,0.55,1
32,4,3,20,57,-1,0.55,1
32,4,3,10,14,1,0.55,1
32,4,3,5,7,1,0.55,1
32,4,3,14,28,1,0.55,1
32,4,3,20,67,-1,0.55,1
32,4,3,28,112,-1,0.55,1
32,4,3,28,56,-1,0.55,1
32,4,3,10,24,-1,0.55,1
32,4,3,5,7,1,0.55,1
32,4,3,28,67,-1,0.55,1
32,4,3,7,10,1,0.55,1
32,4,3,7,20,-1,0.55,1
32,4,3,28,94,-1,0.55,1
32,4,3,14,24,1,0.55,1
32,4,3,10,28,1,0.55,1
32,4,3,7,8,1,0.55,1
32,4,3,5,8,1,0.55,1
32,4,3,7,8,1,0.55,1
32,4,3,10,12,1,0.55,1
32,4,3,14,15,1,0.55,1
32,4,3,7,12,1,0.55,1
32,4,3,7,17,1,0.55,1
32,4,3,20,67,-1,0.55,1
32,4,3,10,12,1,0.55,1
32,4,3,20,57,1,0.55,1
32,4,3,14,40,1,0.55,1
32,4,3,28,33,1,0.55,1
32,4,3,5,7,1,0.55,1
32,4,3,28,94,-1,0.55,1
32,4,3,14,15,1,0.55,1
32,4,3,10,24,1,0.55,1
32,4,3,7,8,1,0.55,1
32,4,3,10,17,1,0.55,1
32,4,3,14,28,1,0.55,1
32,4,3,20,28,-1,0.55,1
32,4,3,20,24,1,0.55,1
32,4,3,28,94,-1,0.55,1
32,4,3,28,112,-1,0.55,1
32,4,3,5,17,1,0.55,1
32,4,3,5,8,-1,0.55,1
32,5,3,28,67,-1,0.55,1
32,5,3,7,14,1,0.55,1
32,5,3,7,28,-1,0.55,1
32,5,3,20,67,-1,0.55,1
32,5,3,5,17,1,0.55,1
32,5,3,10,12,1,0.55,1
32,5,3,10,34,1,0.55,1
32,5,3,5,10,1,0.55,1
32,5,3,10,12,1,0.55,1
32,5,3,20,34,1,0.55,1
32,5,3,14,40,1,0.55,1
32,5,3,28,56,1,0.55,1
32,5,3,28,79,-1,0.55,1
32,5,3,28,112,-1,0.55,1
32,5,3,7,17,1,0.55,1
32,5,3,20,57,-1,0.55,1
32,5,3,14,28,1,0.55,1
32,5,3,10,28,-1,0.55,1
32,5,3,20,28,1,0.55,1
32,5,3,14,16,1,0.55,1
32,5,3,7,8,1,0.55,1
32,5,3,5,14,1,0.55,1
32,5,3,5,10,1,0.55,1
32,5,3,14,56,-1,0.55,1
32,5,3,5,17,1,0.55,1
32,5,3,7,10,1,0.55,1
32,5,3,28,67,-1,0.55,1
32,5,3,10,40,-1,0.55,1
32,5,3,14,17,1,0.55,1
32,5,3,20,48,-1,0.55,1
32,5,3,14,40,-1,0.55,1
32,5,3,7,9,1,0.55,1
32,5,3,20,34,-1,0.55,1
32,5,3,7,14,1,0.55,1
32,5,3,10,40,-1,0.55,1
32,5,3,14,28,-1,0.55,1
32,5,3,28,79,-1,0.55,1
32,5,3,10,34,-1,0.55,1
32,5,3,5,17,1,0.55,1
32,5,3,28,33,1,0.55,1
32,5,3,20,67,-1,0.55,1
32,5,3,7,14,1,0.55,1
32,5,3,5,12,1,0.55,1
32,5,3,28,79,-1,0.55,1
32,5,3,14,40,-1,0.55,1
32,5,3,10,24,1,0.55,1
32,5,3,5,17,1,0.55,1
32,5,3,20,40,1,0.55,1
33,1,3,14,33,1,0.55,1
33,1,3,10,20,1,0.55,1
33,1,3,20,48,-1,0.55,1
33,1,3,14,56,-1,0.55,1
33,1,3,7,8,1,0.55,1
33,1,3,7,10,1,0.55,1
33,1,3,20,48,-1,0.55,1
33,1,3,14,24,1,0.55,1
33,1,3,10,14,1,0.55,1
33,1,3,7,14,1,0.55,1
33,1,3,5,14,-1,0.55,1
33,1,3,7,14,-1,0.55,1
33,1,3,5,14,-1,0.55,1
33,1,3,20,34,-1,0.55,1
33,1,3,10,34,-1,0.55,1
33,1,3,5,14,-1,0.55,1
33,1,3,28,40,1,0.55,1
33,1,3,28,29,1,0.55,1
33,1,3,28,112,-1,0.55,1
33,1,3,5,14,1,0.55,1
33,1,3,28,56,-1,0.55,1
33,1,3,10,28,-1,0.55,1
33,1,3,20,34,-1,0.55,1
33,1,3,14,47,1,0.55,1
33,1,3,10,40,-1,0.55,1
33,1,3,10,14,-1,0.55,1
33,1,3,7,24,-1,0.55,1
33,1,3,20,80,-1,0.55,1
33,1,3,28,33,1,0.55,1
33,1,3,14,28,-1,0.55,1
33,1,3,14,47,-1,0.55,1
33,1,3,20,48,1,0.55,1
33,1,3,10,40,-1,0.55,1
33,1,3,5,10,1,0.55,1
33,1,3,28,29,1,0.55,1
33,1,3,5,8,1,0.55,1
33,1,3,28,79,-1,0.55,1
33,1,3,28,40,-1,0.55,1
33,1,3,20,34,-1,0.55,1
33,1,3,5,12,-1,0.55,1
33,1,3,10,20,1,0.55,1
33,1,3,7,28,-1,0.55,1
33,1,3,14,56,-1,0.55,1
33,1,3,7,14,1,0.55,1
33,1,3,14,40,-1,0.55,1
33,1,3,5,7,1,0.55,1
33,1,3,7,24,-1,0.55,1
33,1,3,20,40,1,0.55,1
33,2,3,14,15,1,0.55,1
33,2,3,28,67,-1,0.55,1
33,2,3,7,17,-1,0.55,1
33,2,3,7,9,1,0.55,1
33,2,3,28,47,1,0.55,1
33,2,3,7,14,-1,0.55,1
33,2,3,28,47,1,0.55,1
33,2,3,20,67,-1,0.55,1
33,2,3,14,15,1,0.55,1
33,2,3,28,47,1,0.55,1
33,2,3,10,17,1,0.55,1
33,2,3,10,14,1,0.55,1
33,2,3,14,33,-1,0.55,1
33,2,3,5,20,-1,0.55,1
33,2,3,20,57,-1,0.55,1
33,2,3,7,20,-1,0.55,1
33,2,3,20,34,-1,0.55,1
33,2,3,5,14,1,0.55,1
33,2,3,20,48,-1,0.55,1
33,2,3,10,40,-1,0.55,1
33,2,3,5,12,1,0.55,1
33,2,3,5,12,1,0.55,1
33,2,3,10,17,1,0.55,1
33,2,3,14,56,-1,0.55,1
33,2,3,14,17,-1,0.55,1
33,2,3,10,24,-1,0.55,1
33,2,3,28,47,-1,0.55,1
33,2,3,20,40,-1,0.55,1
33,2,3,10,24,-1,0.55,1
33,2,3,28,79,-1,0.55,1
33,2,3,5,7,1,0.55,1
33,2,3,28,67,-1,0.55,1
33,2,3,10,14,1,0.55,1
33,2,3,7,8,1,0.55,1
33,2,3,14,56,-1,0.55,1
33,2,3,7,28,-1,0.55,1
33,2,3,28,112,-1,0.55,1
33,2,3,10,34,-1,0.55,1
33,2,3,5,7,1,0.55,1
33,2,3,14,56,-1,0.55,1
33,2,3,7,10,1,0.55,1
33,2,3,5,20,-1,0.55,1
33,2,3,7,20,1,0.55,1
33,2,3,20,24,1,0.55,1
33,2,3,14,40,-1,0.55,1
33,2,3,20,28,-1,0.55,1
33,2,3,20,57,-1,0.55,1
33,2,3,5,14,-1,0.55,1
33,3,3,28,67,1,0.55,1
33,3,3,20,40,1,0.55,1
33,3,3,10,24,1,0.55,1
33,3,3,5,7,1,0.55,1
33,3,3,7,8,1,0.55,1
33,3,3,28,40,1,0.55,1
33,3,3,28,67,-1,0.55,1
33,3,3,10,34,-1,0.55,1
33,3,3,20,24,-1,0.55,1
33,3,3,5,10,1,0.55,1
33,3,3,20,57,-1,0.55,1
33,3,3,10,40,-1,0.55,1
33,3,3,14,16,1,0.55,1
33,3,3,7,10,1,0.55,1
33,3,3,14,40,-1,0.55,1
33,3,3,10,40,-1,0.55,1
33,3,3,14,16,1,0.55,1
33,3,3,28,79,-1,0.55,1
33,3,3,5,12,-1,0.55,1
33,3,3,5,20,-1,0.55,1
33,3,3,20,67,-1,0.55,1
33,3,3,7,8,1,0.55,1
33,3,3,14,56,-1,0.55,1
33,3,3,7,12,1,0.55,1
33,3,3,10,12,1,0.55,1
33,3,3,20,40,1,0.55,1
33,3,3,14,40,-1,0.55,1
33,3,3,5,14,-1,0.55,1
33,3,3,28,33,1,0.55,1
33,3,3,10,11,1,0.55,1
33,3,3,7,24,1,0.55,1
33,3,3,28,40,-1,0.55,1
33,3,3,28,40,-1,0.55,1
33,3,3,5,14,-1,0.55,1
33,3,3,20,22,1,0.55,1
33,3,3,5,6,1,0.55,1
33,3,3,10,20,1,0.55,1
33,3,3,7,10,1,0.55,1
33,3,3,28,67,-1,0.55,1
33,3,3,7,14,1,0.55,1
33,3,3,14,47,-1,0.55,1
33,3,3,14,47,-1,0.55,1
33,3,3,20,28,-1,0.55,1
33,3,3,5,6,1,0.55,1
33,3,3,10,17,1,0.55,1
33,3,3,20,28,-1,0.55,1
33,3,3,14,28,-1,0.55,1
33,3,3,7,14,1,0.55,1
33,4,3,28,30,1,0.55,1
33,4,3,20,57,-1,0.55,1
33,4,3,10,17,1,0.55,1
33,4,3,14,15,1,0.55,1
33,4,3,7,14,1,0.55,1
33,4,3,7,17,-1,0.55,1
33,4,3,14,33,-1,0.55,1
33,4,3,28,67,-1,0.55,1
33,4,3,28,67,1,0.55,1
33,4,3,20,21,1,0.55,1
33,4,3,5,7,1,0.55,1
33,4,3,10,24,-1,0.55,1
33,4,3,14,20,1,0.55,1
33,4,3,7,24,-1,0.55,1
33,4,3,20,34,1,0.55,1
33,4,3,10,14,1,0.55,1
33,4,3,28,67,-1,0.55,1
33,4,3,14,15,1,0.55,1
33,4,3,7,10,1,0.55,1
33,4,3,20,57,-1,0.55,1
33,4,3,10,12,1,0.55,1
33,4,3,5,7,1,0.55,1
33,4,3,5,10,1,0.55,1
33,4,3,5,20,-1,0.55,1
33,4,3,20,40,-1,0.55,1
33,4,3,5,10,1,0.55,1
33,4,3,10,28,-1,0.55,1
33,4,3,28,79,-1,0.55,1
33,4,3,5,6,1,0.55,1
33,4,3,28,67,-1,0.55,1
33,4,3,20,80,-1,0.55,1
33,4,3,7,8,1,0.55,1
33,4,3,14,47,-1,0.55,1
33,4,3,28,79,-1,0.55,1
33,4,3,5,10,1,0.55,1
33,4,3,5,7,1,0.55,1
33,4,3,20,28,-1,0.55,1
33,4,3,10,14,1,0.55,1
33,4,3,7,8,1,0.55,1
33,4,3,14,47,-1,0.55,1
33,4,3,7,24,-1,0.55,1
33,4,3,20,40,-1,0.55,1
33,4,3,10,17,-1,0.55,1
33,4,3,28,112,-1,0.55,1
33,4,3,14,20,1,0.55,1
33,4,3,14,17,1,0.55,1
33,4,3,10,40,-1,0.55,1
33,4,3,7,20,-1,0.55,1
33,5,3,20,80,-1,0.55,1
33,5,3,28,47,1,0.55,1
33,5,3,14,20,1,0.55,1
33,5,3,28,67,-1,0.55,1
33,5,3,7,12,1,0.55,1
33,5,3,10,12,1,0.55,1
33,5,3,5,6,1,0.55,1
33,5,3,14,28,-1,0.55,1
33,5,3,28,33,1,0.55,1
33,5,3,10,14,1,0.55,1
33,5,3,20,67,-1,0.55,1
33,5,3,5,14,1,0.55,1
33,5,3,5,20,-1,0.55,1
33,5,3,5,8,1,0.55,1
33,5,3,7,10,1,0.55,1
33,5,3,10,12,1,0.55,1
33,5,3,20,22,-1,0.55,1
33,5,3,28,40,-1,0.55,1
33,5,3,14,15,-1,0.55,1
33,5,3,14,56,-1,0.55,1
33,5,3,10,12,1,0.55,1
33,5,3,7,17,1,0.55,1
33,5,3,20,67,-1,0.55,1
33,5,3,7,24,1,0.55,1
33,5,3,5,7,1,0.55,1
33,5,3,7,10,-1,0.55,1
33,5,3,7,28,-1,0.55,1
33,5,3,10,12,1,0.55,1
33,5,3,7,10,1,0.55,1
33,5,3,20,21,1,0.55,1
33,5,3,20,40,-1,0.55,1
33,5,3,5,20,-1,0.55,1
33,5,3,5,10,-1,0.55,1
33,5,3,28,56,-1,0.55,1
33,5,3,20,40,-1,0.55,1
33,5,3,10,14,1,0.55,1
33,5,3,7,24,-1,0.55,1
33,5,3,14,24,-1,0.55,1
33,5,3,10,11,1,0.55,1
33,5,3,28,40,-1,0.55,1
33,5,3,28,30,1,0.55,1
33,5,3,20,48,-1,0.55,1
33,5,3,14,40,-1,0.55,1
33,5,3,28,30,1,0.55,1
33,5,3,14,20,1,0.55,1
33,5,3,14,40,-1,0.55,1
33,5,3,10,28,-1,0.55,1
33,5,3,5,12,1,0.55,1
34,1,3,28,30,1,0.55,1
34,1,3,28,47,1,0.55,1
34,1,3,7,12,1,0.55,1
34,1,3,14,56,-1,0.55,1
34,1,3,20,67,-1,0.55,1
34,1,3,5,6,1,0.55,1
34,1,3,10,20,1,0.55,1
34,1,3,7,28,-1,0.55,1
34,1,3,7,10,1,0.55,1
34,1,3,20,40,-1,0.55,1
